iid,gender,idg,partner,pid,match,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,dist_signup
34,0,27,8,47.0,0,0.2,0.2,0.25,0.25,0.05,0.05,1,0.13157894736842105,0.15789473684210525,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.15789473684210525,6.0,6.0,2.0,21.0,8.0,1.0,6.0,2.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,0.3,0.05,0.3,0.15,0.15,0.05,0,0.13636363636363635,0.13636363636363635,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.13636363636363635,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.027500000000000004
34,0,27,9,48.0,0,0.3,0.15,0.25,0.25,0.05,0.0,1,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.14705882352941177,0.14705882352941177,0.08823529411764706,7.0,3.0,2.0,21.0,8.0,1.0,6.0,2.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,0.3,0.05,0.3,0.15,0.15,0.05,0,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0175
34,0,27,10,49.0,1,0.2,0.2,0.2,0.2,0.05,0.15,1,0.19047619047619047,0.19047619047619047,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,6.0,9.0,2.0,21.0,8.0,1.0,6.0,2.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,0.3,0.05,0.3,0.15,0.15,0.05,1,0.1590909090909091,0.18181818181818182,0.18181818181818182,0.1590909090909091,0.18181818181818182,0.13636363636363635,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.032499999999999994
34,0,27,11,50.0,0,0.35,0.1,0.2,0.15,0.1,0.1,1,0.30434782608695654,0.30434782608695654,0.0,0.0,0.391304347826087,0.0,7.0,7.0,2.0,21.0,8.0,1.0,6.0,2.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,0.3,0.05,0.3,0.15,0.15,0.05,0,0.12903225806451613,0.12903225806451613,0.1935483870967742,0.1935483870967742,0.22580645161290322,0.12903225806451613,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998
34,0,27,12,51.0,0,0.25,0.1,0.35,0.15,0.0,0.15,0,0.1935483870967742,0.1935483870967742,0.25806451612903225,0.06451612903225806,0.25806451612903225,0.03225806451612903,6.0,4.0,2.0,21.0,8.0,1.0,6.0,2.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,0.3,0.05,0.3,0.15,0.15,0.05,0,0.1875,0.1875,0.25,0.125,0.125,0.125,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997
34,0,27,13,52.0,0,0.15,0.2,0.15,0.3,0.05,0.15,0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.15151515151515152,0.15151515151515152,0.15151515151515152,5.0,3.0,2.0,21.0,8.0,1.0,6.0,2.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,0.3,0.05,0.3,0.15,0.15,0.05,0,0.16,0.16,0.2,0.16,0.2,0.12,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05499999999999999
34,0,27,14,53.0,0,0.4,0.15,0.2,0.1,0.05,0.1,1,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.14893617021276595,8.0,7.0,2.0,21.0,8.0,1.0,6.0,2.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,0.3,0.05,0.3,0.15,0.15,0.05,0,0.17857142857142858,0.14285714285714285,0.21428571428571427,0.10714285714285714,0.25,0.10714285714285714,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0225
34,0,27,15,54.0,0,0.4,0.2,0.2,0.2,0.0,0.0,1,0.17777777777777778,0.17777777777777778,0.15555555555555556,0.17777777777777778,0.15555555555555556,0.15555555555555556,7.0,7.0,2.0,21.0,8.0,1.0,6.0,2.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,0.3,0.05,0.3,0.15,0.15,0.05,0,0.12903225806451613,0.1935483870967742,0.1935483870967742,0.16129032258064516,0.22580645161290322,0.0967741935483871,5.0,4.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.035
34,0,27,16,55.0,0,0.2,0.25,0.25,0.1,0.1,0.1,1,0.14545454545454545,0.16363636363636364,0.18181818181818182,0.16363636363636364,0.18181818181818182,0.16363636363636364,10.0,10.0,2.0,21.0,8.0,1.0,6.0,2.0,7.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,0.3,0.05,0.3,0.15,0.15,0.05,0,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.2,0.2,0.16666666666666666,5.0,3.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006
35,0,29,1,40.0,0,0.25,0.2,0.25,0.2,0.1,0.0,0,0.15625,0.1875,0.1875,0.15625,0.21875,0.09375,3.0,1.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,1,0.13333333333333333,0.17777777777777778,0.2,0.15555555555555556,0.15555555555555556,0.17777777777777778,7.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.003799999999999999
35,0,29,2,41.0,0,0.3,0.2,0.1,0.3,0.0,0.1,0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,0,0.12195121951219512,0.21951219512195122,0.1951219512195122,0.14634146341463414,0.17073170731707318,0.14634146341463414,6.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0208
35,0,29,3,42.0,0,0.2,0.25,0.2,0.15,0.1,0.1,0,0.07692307692307693,0.20512820512820512,0.1794871794871795,0.1794871794871795,0.2564102564102564,0.10256410256410256,4.0,1.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,0,0.1276595744680851,0.1702127659574468,0.19148936170212766,0.1702127659574468,0.14893617021276595,0.19148936170212766,8.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0048000000000000004
35,0,29,4,43.0,0,0.25,0.35,0.3,0.1,0.0,0.0,1,0.21212121212121213,0.12121212121212122,0.21212121212121213,0.09090909090909091,0.21212121212121213,0.15151515151515152,5.0,1.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,0,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.1590909090909091,0.1590909090909091,8.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.021799999999999996
35,0,29,5,44.0,0,0.20833333333333334,0.125,0.20833333333333334,0.20833333333333334,0.125,0.125,1,0.21621621621621623,0.1891891891891892,0.21621621621621623,0.0,0.21621621621621623,0.16216216216216217,8.0,7.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,0,0.1282051282051282,0.20512820512820512,0.1794871794871795,0.1794871794871795,0.1794871794871795,0.1282051282051282,6.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.010175
35,0,29,6,45.0,1,0.25,0.15,0.25,0.15,0.0,0.2,1,0.1951219512195122,0.14634146341463414,0.17073170731707318,0.14634146341463414,0.17073170731707318,0.17073170731707318,7.0,7.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,1,0.14583333333333334,0.16666666666666666,0.1875,0.14583333333333334,0.16666666666666666,0.1875,8.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.020800000000000006
35,0,29,7,46.0,1,0.2,0.35,0.2,0.1,0.1,0.05,1,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.1276595744680851,0.19148936170212766,0.1702127659574468,8.0,5.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,1,0.15384615384615385,0.15384615384615385,0.17307692307692307,0.17307692307692307,0.15384615384615385,0.19230769230769232,8.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.015299999999999996
35,0,29,8,47.0,0,0.2,0.2,0.25,0.25,0.05,0.05,1,0.21212121212121213,0.15151515151515152,0.18181818181818182,0.15151515151515152,0.18181818181818182,0.12121212121212122,6.0,3.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,0,0.11904761904761904,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.16666666666666666,0.19047619047619047,6.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0013
35,0,29,9,48.0,0,0.3,0.15,0.25,0.25,0.05,0.0,0,0.19444444444444445,0.19444444444444445,0.2222222222222222,0.1388888888888889,0.1388888888888889,0.1111111111111111,6.0,6.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,1,0.18181818181818182,0.18181818181818182,0.1590909090909091,0.18181818181818182,0.1590909090909091,0.13636363636363635,7.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0103
35,0,29,10,49.0,1,0.2,0.2,0.2,0.2,0.05,0.15,1,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.11904761904761904,0.14285714285714285,0.11904761904761904,7.0,4.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,1,0.1320754716981132,0.16981132075471697,0.16981132075471697,0.16981132075471697,0.16981132075471697,0.18867924528301888,8.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.006299999999999999
35,0,29,11,50.0,1,0.35,0.1,0.2,0.15,0.1,0.1,1,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,1,0.12244897959183673,0.16326530612244897,0.16326530612244897,0.20408163265306123,0.16326530612244897,0.1836734693877551,8.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.024299999999999995
35,0,29,12,51.0,0,0.25,0.1,0.35,0.15,0.0,0.15,0,0.27586206896551724,0.13793103448275862,0.27586206896551724,0.034482758620689655,0.2413793103448276,0.034482758620689655,3.0,2.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,1,0.1951219512195122,0.1951219512195122,0.14634146341463414,0.14634146341463414,0.17073170731707318,0.14634146341463414,7.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.026799999999999997
35,0,29,13,52.0,0,0.15,0.2,0.15,0.3,0.05,0.15,1,0.1794871794871795,0.1794871794871795,0.20512820512820512,0.15384615384615385,0.15384615384615385,0.1282051282051282,6.0,4.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,0,0.13043478260869565,0.15217391304347827,0.21739130434782608,0.15217391304347827,0.15217391304347827,0.1956521739130435,7.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.013300000000000001
35,0,29,14,53.0,1,0.4,0.15,0.2,0.1,0.05,0.1,1,0.17777777777777778,0.15555555555555556,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.13333333333333333,8.0,6.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,1,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,8.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0323
35,0,29,15,54.0,0,0.4,0.2,0.2,0.2,0.0,0.0,1,0.1702127659574468,0.1702127659574468,0.19148936170212766,0.14893617021276595,0.1702127659574468,0.14893617021276595,7.0,6.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,0,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.1590909090909091,0.20454545454545456,7.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.024800000000000003
35,0,29,16,55.0,0,0.2,0.25,0.25,0.1,0.1,0.1,1,0.16,0.16,0.16,0.18,0.18,0.16,8.0,5.0,2.0,25.0,2.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,0.2,0.23,0.23,0.22,0.07,0.05,0,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.13636363636363635,8.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0093
36,0,31,1,40.0,0,0.25,0.2,0.25,0.2,0.1,0.0,0,0.12195121951219512,0.1951219512195122,0.21951219512195122,0.17073170731707318,0.1951219512195122,0.0975609756097561,3.0,2.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.125,0.3125,0.125,0.1875,0.0625,0.1875,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007499999999999999
36,0,31,2,41.0,0,0.3,0.2,0.1,0.3,0.0,0.1,0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.0625,0.125,0.125,0.0625,0.5,0.125,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035
36,0,31,3,42.0,0,0.2,0.25,0.2,0.15,0.1,0.1,0,0.13793103448275862,0.2413793103448276,0.2413793103448276,0.1724137931034483,0.20689655172413793,0.0,4.0,3.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.06666666666666667,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996
36,0,31,4,43.0,0,0.25,0.35,0.3,0.1,0.0,0.0,1,0.20689655172413793,0.1724137931034483,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.13793103448275862,5.0,4.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999994
36,0,31,5,44.0,0,0.20833333333333334,0.125,0.20833333333333334,0.20833333333333334,0.125,0.125,1,0.1794871794871795,0.1794871794871795,0.1794871794871795,0.1282051282051282,0.15384615384615385,0.1794871794871795,9.0,8.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.012708333333333335
36,0,31,6,45.0,0,0.25,0.15,0.25,0.15,0.0,0.2,1,0.16279069767441862,0.16279069767441862,0.18604651162790697,0.16279069767441862,0.16279069767441862,0.16279069767441862,7.0,7.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.08695652173913043,0.08695652173913043,0.21739130434782608,0.08695652173913043,0.34782608695652173,0.17391304347826086,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002
36,0,31,7,46.0,0,0.2,0.35,0.2,0.1,0.1,0.05,0,0.13953488372093023,0.16279069767441862,0.18604651162790697,0.13953488372093023,0.20930232558139536,0.16279069767441862,6.0,4.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.1,0.25,0.2,0.15,0.2,0.1,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007499999999999996
36,0,31,8,47.0,0,0.2,0.2,0.25,0.25,0.05,0.05,1,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.22857142857142856,0.11428571428571428,5.0,6.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.07692307692307693,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499999999999999
36,0,31,9,48.0,0,0.3,0.15,0.25,0.25,0.05,0.0,0,0.14634146341463414,0.1951219512195122,0.17073170731707318,0.17073170731707318,0.21951219512195122,0.0975609756097561,6.0,7.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225
36,0,31,10,49.0,1,0.2,0.2,0.2,0.2,0.05,0.15,1,0.17777777777777778,0.17777777777777778,0.15555555555555556,0.15555555555555556,0.2222222222222222,0.1111111111111111,8.0,4.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,1,0.09302325581395349,0.11627906976744186,0.18604651162790697,0.18604651162790697,0.23255813953488372,0.18604651162790697,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499999999999999
36,0,31,11,50.0,0,0.35,0.1,0.2,0.15,0.1,0.1,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.15151515151515152,0.12121212121212122,0.24242424242424243,0.15151515151515152,0.24242424242424243,0.09090909090909091,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999994
36,0,31,12,51.0,1,0.25,0.1,0.35,0.15,0.0,0.15,1,0.16129032258064516,0.1935483870967742,0.25806451612903225,0.16129032258064516,0.16129032258064516,0.06451612903225806,5.0,4.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,1,0.20833333333333334,0.08333333333333333,0.25,0.08333333333333333,0.20833333333333334,0.16666666666666666,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999999999999
36,0,31,13,52.0,0,0.15,0.2,0.15,0.3,0.05,0.15,1,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.2,0.14285714285714285,0.14285714285714285,6.0,3.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.05,0.25,0.25,0.1,0.25,0.1,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
36,0,31,14,53.0,0,0.4,0.15,0.2,0.1,0.05,0.1,0,0.1590909090909091,0.18181818181818182,0.18181818181818182,0.1590909090909091,0.18181818181818182,0.13636363636363635,6.0,7.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,1,0.20930232558139536,0.18604651162790697,0.18604651162790697,0.11627906976744186,0.13953488372093023,0.16279069767441862,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325
36,0,31,15,54.0,0,0.4,0.2,0.2,0.2,0.0,0.0,0,0.20930232558139536,0.18604651162790697,0.16279069767441862,0.13953488372093023,0.16279069767441862,0.13953488372093023,7.0,6.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.125,0.16666666666666666,0.25,0.16666666666666666,0.20833333333333334,0.08333333333333333,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035
36,0,31,16,55.0,0,0.2,0.25,0.25,0.1,0.1,0.1,1,0.125,0.1875,0.1875,0.16666666666666666,0.1875,0.14583333333333334,7.0,8.0,2.0,26.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,0.2,0.25,0.2,0.15,0.15,0.05,0,0.13513513513513514,0.16216216216216217,0.21621621621621623,0.16216216216216217,0.21621621621621623,0.10810810810810811,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999999999998
37,0,33,1,40.0,0,0.25,0.2,0.25,0.2,0.1,0.0,0,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.20588235294117646,0.17647058823529413,0.08823529411764706,1.0,1.0,2.0,27.0,3.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,0.1,0.1,0.3,0.25,0.1,0.15,0,0.09090909090909091,0.18181818181818182,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.13636363636363635,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002
